CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S1141/0562,M,12,III,,E,,,X,,,,,C,B,X,,,C,B,X,,X,X
S1141/0563,M,11,III,,D,,,X,,,,,X,B,X,,,B,B,X,,X,X
S1141/0564,M,8,II,,B,,,X,,,,,X,X,X,,,C,+,X,,X,B
S1141/0565,M,6,I,,X,,,X,,,,,X,X,+,,,C,X,+,,+,X
S1141/0566,M,7,I,,X,,,X,,,,,X,X,+,,,C,X,B,,+,X
S1141/0567,M,8,II,,X,,,C,,,,,X,B,X,,,B,B,+,,X,X
S1141/0568,M,7,I,,X,,,B,,,,,X,+,X,,,B,B,+,,X,X
S1141/0569,M,9,II,,X,,,C,,,,,X,+,X,,,B,C,B,,X,X
S1141/0570,M,9,II,,X,,,B,,,,,X,B,X,,,C,C,+,,X,X
S1141/0571,M,7,I,,X,,,X,,,,,X,X,+,,,C,X,B,,+,X
S1141/0572,M,10,III,,C,,,X,,,,,X,B,X,,,C,B,X,,X,X
S1141/0573,M,8,II,,X,,,X,,,,,X,X,B,,,C,B,+,,X,X
S1141/0574,M,13,III,,C,,,X,,,,,X,X,X,,,D,C,X,,X,D
S1141/0575,M,8,II,,X,,,X,,,,,C,X,+,,,C,C,+,,X,X
S1141/0576,M,7,I,,X,,,X,,,,,+,X,+,,,+,B,+,,X,X
S1141/0577,M,7,I,,X,,,B,,,,,+,+,X,,,B,B,+,,X,X
S1141/0578,M,9,II,,C,,,X,,,,,B,+,X,,,B,B,X,,X,X
S1141/0579,M,11,III,,C,,,X,,,,,X,X,X,,,C,B,X,,X,C
S1141/0580,M,7,I,,X,,,B,,,,,X,+,X,,,B,B,+,,X,X
S1141/0581,M,8,II,,X,,,C,,,,,X,B,X,,,C,B,+,,X,X
S1141/0582,M,9,II,,B,,,X,,,,,X,B,X,,,D,B,X,,X,X
S1141/0583,M,8,II,,X,,,C,,,,,B,B,X,,,C,B,+,,X,X
S1141/0584,M,8,II,,X,,,B,,,,,X,B,X,,,C,B,+,,X,X
S1141/0585,M,8,II,,X,,,X,,,,,X,X,+,,,C,B,B,,X,X
S1141/0586,M,8,II,,X,,,C,,,,,X,+,X,,,C,B,B,,X,X
S1141/0587,M,12,III,,D,,,X,,,,,X,B,X,,,D,C,X,,X,X
S1141/0588,M,9,II,,X,,,C,,,,,X,B,X,,,C,C,+,,X,X
S1141/0589,M,6,I,,X,,,X,,,,,X,X,+,,,B,X,+,,+,X
S1141/0590,M,7,I,,X,,,C,,,,,B,+,X,,,C,B,+,,X,X
S1141/0591,M,7,I,,X,,,X,,,,,X,X,X,,,C,B,+,,+,X
S1141/0592,M,9,II,,X,,,X,,,,,X,X,C,,,D,X,B,,+,X
S1141/0593,M,7,I,,X,,,+,,,,,X,+,X,,,B,B,+,,X,X
S1141/0594,M,8,II,,B,,,X,,,,,X,+,X,,,B,B,X,,X,X
S1141/0595,M,7,I,,X,,,X,,,,,X,X,X,,,C,B,+,,+,X
S1141/0596,M,12,III,,B,,,X,,,,,X,X,X,,,C,C,X,,X,D
S1141/0597,M,9,II,,C,,,X,,,,,B,+,X,,,B,B,X,,X,X
S1141/0598,M,7,I,,X,,,X,,,,,C,X,+,,,B,B,+,,X,X
S1141/0599,M,6,I,,X,,,X,,,,,X,X,+,,,B,X,+,,+,X
S1141/0600,M,12,III,,C,,,X,,,,,X,X,X,,,C,C,X,,X,C
S1141/0601,M,13,III,,D,,,X,,,,,B,C,X,,,B,C,X,,X,X
S1144/0501,F,10,III,,,,,,,,,,,,B,,,C,C,B,,X,
S1144/0502,F,9,II,,,,,,,,,,,,B,,,C,B,B,,X,
S1144/0503,F,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1144/0504,F,7,I,,,,,,,,,,,,+,,,C,B,+,,X,
S1144/0505,F,8,II,,,,,,,,,,,,+,,,C,B,B,,X,
S1144/0506,F,9,II,,,,,,,,,,,,B,,,C,B,B,,X,
S1144/0507,F,10,III,,,,,,,,,,,,X,,,C,B,C,,B,
S1144/0508,F,8,II,,,,,,,,,,,,+,,,D,X,B,,B,
S1144/0509,F,9,II,,,,,,,,,,,,X,,,C,C,B,,+,
S1144/0510,F,10,III,,,,,,,,,,,,B,,,C,C,B,,X,
S1144/0511,F,8,II,,,,,,,,,,,,+,,,C,B,B,,X,
S1144/0512,F,9,II,,,,,,,,,,,,X,,,D,B,B,,B,
S1144/0513,F,10,III,,,,,,,,,,,,B,,,C,C,B,,X,
S1144/0514,F,10,III,,,,,,,,,,,,X,,,D,C,B,,B,
S1144/0515,F,10,III,,,,,,,,,,,,B,,,C,C,B,,X,
S1144/0516,F,8,II,,,,,,,,,,,,+,,,B,B,B,,X,
S1144/0517,F,8,II,,,,,,,,,,,,B,,,C,X,B,,+,
S1144/0518,F,9,II,,,,,,,,,,,,X,,,C,C,B,,+,
S1144/0519,F,10,III,,,,,,,,,,,,B,,,C,C,B,,X,
S1144/0520,F,9,II,,,,,,,,,,,,B,,,C,B,B,,X,
S1144/0521,F,9,II,,,,,,,,,,,,B,,,C,B,B,,X,
S1144/0522,F,10,III,,,,,,,,,,,,B,,,C,C,B,,X,
S1144/0523,F,7,I,,,,,,,,,,,,+,,,C,X,B,,+,
S1144/0524,F,9,II,,,,,,,,,,,,B,,,C,X,C,,+,
S1144/0525,F,8,II,,,,,,,,,,,,B,,,D,X,B,,+,
S1144/0526,F,10,III,,,,,,,,,,,,X,,,C,C,B,,B,
S1144/0527,F,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1144/0528,F,9,II,,,,,,,,,,,,C,,,D,X,B,,+,
S1144/0529,F,9,II,,,,,,,,,,,,B,,,C,B,B,,X,
S1144/0530,F,8,II,,,,,,,,,,,,B,,,C,X,B,,+,
S1144/0531,F,7,I,,,,,,,,,,,,+,,,C,X,B,,+,
S1144/0532,F,9,II,,,,,,,,,,,,X,,,C,C,B,,+,
S1144/0533,F,9,II,,,,,,,,,,,,B,,,C,B,B,,X,
S1144/0534,F,7,I,,,,,,,,,,,,+,,,B,B,+,,X,
S1144/0535,F,10,III,,,,,,,,,,,,X,,,D,C,C,,+,
S1144/0536,F,10,III,,,,,,,,,,,,B,,,C,C,B,,X,
S1144/0537,F,12,III,,,,,,,,,,,,C,,,C,D,B,,X,
S1144/0538,F,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0501,M,6,I,,,,,,,,,,,,X,,,D,+,+,,+,
S1148/0502,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0503,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0504,M,6,I,,,,,,,,,,,,X,,,C,+,+,,+,
S1148/0505,M,9,II,,,,,,,,,,,,X,,,C,C,B,,+,
S1148/0506,M,9,II,,,,,,,,,,,,X,,,D,C,B,,+,
S1148/0507,M,9,II,,,,,,,,,,,,X,,,C,C,B,,+,
S1148/0508,M,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1148/0509,M,8,II,,,,,,,,,,,,B,,,C,X,B,,+,
S1148/0510,M,6,I,,,,,,,,,,,,+,,,C,X,+,,+,
S1148/0511,M,8,II,,,,,,,,,,,,B,,,D,X,B,,+,
S1148/0512,M,8,II,,,,,,,,,,,,X,,,D,B,B,,+,
S1148/0513,M,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1148/0514,M,10,III,,,,,,,,,,,,X,,,D,C,C,,+,
S1148/0515,M,9,II,,,,,,,,,,,,X,,,C,B,C,,+,
S1148/0516,M,8,II,,,,,,,,,,,,X,,,D,B,B,,+,
S1148/0517,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0518,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0519,M,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1148/0520,M,8,II,,,,,,,,,,,,B,,,D,X,B,,+,
S1148/0521,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0522,M,8,II,,,,,,,,,,,,B,,,C,X,B,,+,
S1148/0523,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0524,M,8,II,,,,,,,,,,,,X,,,D,B,B,,+,
S1148/0525,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1148/0526,M,8,II,,,,,,,,,,,,X,,,D,B,B,,+,
S1148/0527,M,9,II,,,,,,,,,,,,X,,,D,C,B,,+,
S1148/0528,M,9,II,,,,,,,,,,,,X,,,C,C,B,,+,
S1148/0529,M,8,II,,,,,,,,,,,,B,,,C,X,B,,+,
S1157/0501,M,6,I,,,,,,,,,,,,+,,,C,+,+,,X,
S1157/0502,M,8,II,,,,,,,,,,,,+,,,B,C,+,,X,
S1157/0503,M,7,I,,,,,,,,,,,,+,,,C,B,+,,X,
S1157/0504,M,6,I,,,,,,,,,,,,+,,,B,X,+,,+,
S1157/0505,M,7,I,,,,,,,,,,,,B,,,C,X,+,,+,
S1157/0506,M,8,II,,,,,,,,,,,,B,,,D,B,+,,X,
S1157/0507,M,6,I,,,,,,,,,,,,+,,,C,X,+,,+,
S1157/0508,M,7,I,,,,,,,,,,,,B,,,C,X,+,,+,
S1157/0509,M,7,I,,,,,,,,,,,,B,,,C,X,+,,+,
S1157/0510,M,10,III,,,,,,,,,,,,X,,,C,C,B,,B,
S1157/0511,M,9,II,,,,,,,,,,,,X,,,C,B,B,,B,
S1157/0512,M,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1157/0513,M,8,II,,,,,,,,,,,,B,,,D,B,+,,X,
S1157/0514,M,9,II,,,,,,,,,,,,+,,,C,C,B,,X,
S1157/0515,M,8,II,,,,,,,,,,,,X,,,C,B,+,,B,
S1157/0516,M,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1157/0517,M,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1157/0518,M,7,I,,,,,,,,,,,,B,,,C,X,+,,+,
S1157/0519,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1157/0520,M,8,II,,,,,,,,,,,,B,,,C,B,+,,X,
S1157/0521,M,8,II,,,,,,,,,,,,B,,,B,B,+,,X,
S1157/0522,M,6,I,,,,,,,,,,,,X,,,C,+,+,,+,
S1157/0523,M,9,II,,,,,,,,,,,,B,,,C,B,B,,X,
S1157/0524,M,8,II,,,,,,,,,,,,X,,,C,B,+,,B,
S1157/0525,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1157/0526,M,8,II,,,,,,,,,,,,X,,,B,B,B,,+,
S1157/0527,M,10,III,,,,,,,,,,,,X,,,D,C,B,,B,
S1157/0528,M,7,I,,,,,,,,,,,,+,,,C,B,+,,X,
S1157/0529,M,7,I,,,,,,,,,,,,+,,,C,B,+,,X,
S1157/0530,M,7,I,,,,,,,,,,,,+,,,C,B,+,,X,
S1157/0531,M,6,I,,,,,,,,,,,,+,,,C,X,+,,+,
S1157/0532,M,7,I,,,,,,,,,,,,B,,,C,X,+,,+,
S1157/0533,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1157/0534,M,8,II,,,,,,,,,,,,X,,,C,B,B,,+,
S1157/0535,M,7,I,,,,,,,,,,,,+,,,C,B,+,,X,
S1157/0536,M,6,I,,,,,,,,,,,,+,,,C,X,+,,+,
S1157/0537,M,7,I,,,,,,,,,,,,X,,,C,B,+,,+,
S1157/0538,M,7,I,,,,,,,,,,,,B,,,D,+,+,,X,
S1157/0539,M,9,II,,,,,,,,,,,,+,,,D,C,B,,X,
S1174/0501,F,10,III,X,X,,X,X,,,X,,,X,C,,,D,X,B,,B,
S1174/0502,F,10,III,X,X,,X,X,,,X,,,X,X,,,C,C,B,,B,
S1174/0503,F,10,III,C,X,,X,C,,,B,,,B,X,,,C,X,X,,X,
S1174/0504,F,9,II,X,X,,X,X,,,X,,,X,C,,,C,X,B,,+,
S1174/0505,M,-,IV,X,F,,+,X,,,X,,,D,X,,,D,D,X,,X,
S1174/0506,M,11,III,X,B,,X,X,,,X,,,C,X,,,D,C,X,,X,
S1174/0507,M,10,III,X,X,,X,F,,,X,,,B,X,,,C,C,B,,X,
S1174/0508,M,11,III,X,X,,X,X,,,X,,,X,C,,,D,X,C,,B,
S1174/0509,M,9,II,X,X,,X,X,,,X,,,X,X,,,C,C,B,,+,
S1174/0510,M,11,III,X,D,,X,X,,,X,,,B,X,,,D,B,X,,X,
S1174/0511,M,10,III,X,X,,X,X,,,X,,,X,C,,,C,X,B,,B,
S1174/0512,M,10,III,C,X,,X,D,,,B,,,B,X,,,D,X,X,,X,
S1174/0513,M,9,II,X,X,,X,X,,,X,,,X,C,,,D,X,B,,+,
S1174/0514,M,-,IV,X,E,,X,X,,,X,,,C,X,,,E,C,X,,X,
S1174/0515,M,11,III,X,X,,X,X,,,X,,,X,X,,,D,C,C,,B,
S1174/0516,M,13,III,X,F,,X,X,,,X,,,B,X,,,D,B,X,,X,
S1174/0517,M,11,III,X,X,,X,X,,,X,,,X,X,,,D,C,C,,B,
S1174/0518,M,9,II,X,X,,X,X,,,X,,,X,B,,,C,B,B,,X,
S1174/0519,M,11,III,X,D,,X,X,,,X,,,B,X,,,C,B,X,,X,
S1174/0520,M,11,III,X,X,,X,X,,,X,,,X,C,,,D,C,B,,X,
S1174/0521,M,11,III,X,D,,X,X,,,X,,,B,X,,,D,B,X,,X,
S1174/0522,M,11,III,X,D,,X,X,,,X,,,B,X,,,C,B,X,,X,
S1174/0523,M,7,I,X,X,,X,X,,,X,,,X,X,,,B,+,B,,+,
S1174/0524,M,9,II,X,X,,X,X,,,X,,,X,B,,,C,X,B,,B,
S1183/0501,M,-,IV,,X,,,D,C,C,,,,,,,,D,X,,,,E
S1183/0502,M,10,III,,X,,,E,B,B,,,,,,,,D,X,,,,C
S1183/0503,M,13,III,,X,,,E,B,C,,,,,,,,C,X,,,,E
S1183/0504,M,12,III,,X,,,C,B,C,,,,,,,,D,X,,,,D
S1183/0505,M,11,III,,X,,,C,B,B,,,,,,,,C,X,,,,D
S1183/0506,M,12,III,,X,,,C,B,C,,,,,,,,D,X,,,,D
S1183/0507,M,-,IV,,X,,,E,D,D,,,,,,,,E,X,,,,F
S1183/0508,M,11,III,,X,,,B,B,B,,,,,,,,D,X,,,,D
S1183/0509,M,13,III,,X,,,C,C,C,,,,,,,,C,X,,,,D
S1183/0510,M,13,III,,X,,,D,B,C,,,,,,,,D,X,,,,E
S1183/0511,M,-,IV,,X,,,D,C,D,,,,,,,,D,X,,,,E
S1183/0512,M,-,IV,,X,,,E,D,C,,,,,,,,D,X,,,,E
S1183/0513,M,10,III,,X,,,C,B,B,,,,,,,,D,X,,,,C
S1183/0514,M,13,III,,X,,,D,B,C,,,,,,,,D,X,,,,E
S1183/0515,M,-,IV,,X,,,C,D,C,,,,,,,,E,X,,,,D
S1183/0516,M,12,III,,X,,,D,C,B,,,,,,,,D,X,,,,D
S1183/0517,M,11,III,,C,,,X,X,B,,,,,,,,C,X,,,,C
S1183/0518,M,11,III,,B,,,X,X,C,,,,,,,,D,X,,,,C
S1183/0519,M,13,III,,C,,,X,X,D,,,,,,,,D,X,,,,C
S1183/0520,M,8,II,,B,,,X,X,+,,,,,,,,D,X,,,,B
S1183/0521,M,11,III,,C,,,X,X,B,,,,,,,,D,X,,,,C
S1183/0522,M,-,IV,,D,,,X,X,D,,,,,,,,D,X,,,,D
S1183/0523,M,13,III,,D,,,X,X,C,,,,,,,,D,X,,,,C
S1183/0524,M,-,IV,,E,,,X,X,D,,,,,,,,D,X,,,,D
S1183/0525,M,-,IV,,D,,,X,X,C,,,,,,,,C,X,,,,D
S1183/0526,M,8,II,,+,,,X,X,+,,,,,,,,C,X,,,,C
S1183/0527,M,10,III,,B,,,X,X,B,,,,,,,,C,X,,,,C
S1183/0528,M,7,I,,+,,,X,X,+,,,,,,,,D,X,,,,B
S1183/0529,M,11,III,,B,,,X,X,C,,,,,,,,D,X,,,,C
S1183/0530,M,9,II,,X,,,C,C,+,,,,,,,,C,B,,,,X
S1183/0531,M,12,III,,X,,,C,C,C,,,,,,,,D,C,,,,X
S1183/0532,M,12,III,,X,,,D,C,D,,,,,,,,D,B,,,,X
S1183/0533,M,11,III,,X,,,E,C,D,,,,,,,,C,+,,,,X
S1183/0534,M,7,I,,X,,,D,+,+,,,,,,,,C,B,,,,X
S1183/0535,M,10,III,,X,,,D,C,B,,,,,,,,D,B,,,,X
S1183/0536,M,13,III,,X,,,E,C,D,,,,,,,,C,C,,,,X
S1183/0537,M,13,III,,X,,,C,C,D,,,,,,,,D,C,,,,X
S1183/0538,M,8,II,,X,,,C,B,+,,,,,,,,D,B,,,,X
S1183/0539,M,12,III,,X,,,D,C,D,,,,,,,,D,B,,,,X
S1183/0540,M,11,III,,X,,,D,C,B,,,,,,,,D,C,,,,X
S1183/0541,M,8,II,,X,,,D,B,B,,,,,,,,D,+,,,,X
S1183/0542,M,11,III,,X,,,D,B,D,,,,,,,,C,B,,,,X
S1186/0501,M,9,II,,,,,X,X,X,,,,,B,,,C,B,B,,,
S1186/0502,M,9,II,,,,,X,X,X,,,,,B,,,C,B,B,,,
S1186/0503,M,9,II,,,,,X,X,X,,,,,B,,,C,C,+,,,
S1186/0504,M,9,II,,,,,X,X,X,,,,,+,,,C,C,B,,,
S1186/0505,M,8,II,,,,,X,X,X,,,,,B,,,C,B,+,,,
S1186/0506,M,10,III,,,,,X,X,X,,,,,B,,,B,D,+,,,
S1186/0507,M,10,III,,,,,X,X,X,,,,,C,,,D,B,B,,,
S1186/0508,M,8,II,,,,,X,X,X,,,,,+,,,C,B,B,,,
S1186/0509,M,9,II,,,,,X,X,X,,,,,B,,,D,B,B,,,
S1186/0510,M,10,III,,,,,X,X,X,,,,,B,,,C,C,B,,,
S1186/0511,M,8,II,,,,,X,X,X,,,,,B,,,B,B,+,,,
S1186/0512,M,10,III,,,,,X,X,X,,,,,C,,,C,C,+,,,
S1186/0513,M,9,II,,,,,X,X,X,,,,,B,,,C,B,B,,,
S1186/0514,M,9,II,,,,,X,X,X,,,,,B,,,C,B,B,,,
S1186/0515,M,11,III,,,,,X,X,X,,,,,C,,,D,C,B,,,
S1186/0516,M,10,III,,,,,X,X,X,,,,,B,,,C,C,B,,,
S1186/0517,M,12,III,,,,,X,X,X,,,,,C,,,D,D,B,,,
S1186/0518,M,9,II,,,,,X,X,X,,,,,B,,,C,B,B,,,
S1186/0519,M,12,III,,,,,X,X,X,,,,,C,,,C,C,C,,,
S1186/0520,M,9,II,,,,,X,X,X,,,,,B,,,C,B,B,,,
S1186/0521,M,8,II,,,,,X,X,X,,,,,+,,,D,B,B,,,
S1186/0522,M,13,III,,,,,F,C,D,,,,,X,,,D,C,X,,,
S1186/0523,M,-,IV,,,,,E,D,C,,,,,X,,,D,D,X,,,
S1186/0524,M,13,III,,,,,D,D,C,,,,,X,,,D,C,X,,,
S1186/0525,M,-,IV,,,,,F,C,E,,,,,X,,,D,D,X,,,
S1186/0526,M,12,III,,,,,E,D,C,,,,,X,,,D,B,X,,,
S1186/0527,M,13,III,,,,,E,D,C,,,,,X,,,D,C,X,,,
S1186/0528,M,11,III,,,,,D,C,C,,,,,X,,,C,B,X,,,
S1186/0529,M,11,III,,,,,D,C,C,,,,,X,,,C,B,X,,,
S1186/0530,M,9,II,,,,,E,C,+,,,,,X,,,D,B,X,,,
S1186/0531,M,13,III,,,,,E,C,D,,,,,X,,,D,C,X,,,
S1186/0532,M,11,III,,,,,D,C,B,,,,,X,,,D,C,X,,,
S1186/0533,M,13,III,,,,,F,D,C,,,,,X,,,E,C,X,,,
S1186/0534,M,-,IV,,,,,E,D,C,,,,,X,,,D,D,X,,,
S1186/0535,M,12,III,,,,,E,C,C,,,,,X,,,D,C,X,,,
S1186/0536,M,12,III,,,,,F,C,C,,,,,X,,,D,C,X,,,
S1186/0537,M,12,III,,,,,D,D,C,,,,,X,,,D,B,X,,,
S1186/0538,M,12,III,,,,,E,C,C,,,,,X,,,D,C,X,,,
S1186/0539,M,12,III,,,,,D,D,C,,,,,X,,,D,B,X,,,
S1186/0540,M,13,III,,,,,D,D,C,,,,,X,,,D,C,X,,,
S1186/0541,M,10,III,,,,,E,C,B,,,,,X,,,D,B,X,,,
S1186/0542,M,11,III,,,,,C,C,B,,,,,X,,,D,C,X,,,
S1186/0543,M,12,III,,,,,E,C,C,,,,,X,,,D,C,X,,,
S1186/0544,M,11,III,,,,,E,C,C,,,,,X,,,D,B,X,,,
S1186/0545,M,11,III,,,,,E,C,B,,,,,X,,,D,C,X,,,
S1186/0546,M,11,III,,,,,D,C,C,,,,,X,,,D,B,X,,,
S1186/0547,M,12,III,,,,,E,C,C,,,,,X,,,D,C,X,,,
S1186/0548,M,12,III,,,,,B,C,C,,,,,X,,,D,C,X,,,
S1186/0549,M,13,III,,,,,E,D,C,,,,,X,,,D,C,X,,,
S1186/0550,M,11,III,,,,,F,C,C,,,,,X,,,D,B,X,,,
S1186/0551,M,-,IV,,,,,F,D,D,,,,,X,,,D,D,X,,,
S1186/0552,M,-,IV,,,,,F,D,E,,,,,X,,,D,C,X,,,
S1186/0553,M,10,III,,,,,C,C,B,,,,,X,,,D,B,X,,,
S1186/0554,M,13,III,,,,,D,C,D,,,,,X,,,D,C,X,,,
S1186/0555,M,9,II,,,,,D,B,B,,,,,X,,,D,B,X,,,
S1186/0556,M,-,IV,,,,,E,D,D,,,,,X,,,E,D,X,,,
S1186/0557,M,12,III,,,,,E,C,C,,,,,X,,,D,C,X,,,
S1186/0558,M,13,III,,,,,D,E,C,,,,,X,,,E,B,X,,,
S1186/0559,M,13,III,,,,,F,D,C,,,,,X,,,D,C,X,,,
S1186/0560,M,11,III,,,,,D,C,B,,,,,X,,,D,C,X,,,
S1187/0501,F,12,III,X,X,,,C,C,B,X,,+,X,X,X,,C,X,X,,X,D
S1187/0502,F,10,III,X,X,,,D,X,X,X,,+,B,X,X,,D,C,B,,X,X
S1187/0503,F,8,II,X,X,,,X,X,X,X,,+,X,B,X,,C,X,B,,+,X
S1187/0504,F,8,II,+,X,,,B,X,X,B,,B,B,X,X,,C,X,X,,X,X
S1187/0505,F,9,II,X,X,,,D,X,X,X,,B,B,X,X,,C,C,+,,X,X
S1187/0506,F,11,III,X,C,,,X,X,X,X,,B,B,X,X,,D,C,X,,X,X
S1187/0507,F,9,II,X,B,,,X,X,X,X,,+,B,X,X,,C,B,X,,X,X
S1187/0508,F,9,II,X,X,,,D,B,B,X,,+,X,X,B,,D,X,X,,X,X
S1187/0509,F,8,II,X,X,,,A,B,+,X,,+,X,X,X,,D,X,X,,X,B
S1187/0510,F,10,III,X,B,,,X,X,B,X,,+,X,X,X,,C,X,X,,X,C
S1187/0511,F,7,I,X,X,,,B,X,X,X,,+,+,X,X,,B,B,+,,X,X
S1187/0512,F,11,III,X,X,,,B,C,B,X,,B,X,X,X,,C,X,X,,X,C
S1187/0513,F,6,I,+,X,,,B,X,X,+,,B,+,X,X,,C,X,X,,X,X
S1187/0514,F,10,III,X,X,,,B,B,B,X,,B,X,X,X,,C,X,X,,X,C
S1187/0515,F,7,I,X,X,,,+,+,+,X,,+,X,X,X,,C,X,X,,X,B
S1187/0516,F,8,II,X,X,,,X,X,X,X,,+,X,+,X,,B,X,B,,B,X
S1187/0517,F,10,III,X,X,,,B,B,B,X,,+,X,X,X,,D,X,X,,X,C
S1187/0518,F,9,II,X,X,,,+,+,+,X,,B,X,X,X,,C,X,X,,X,D
S1187/0519,F,8,II,X,B,,,X,X,X,X,,+,+,X,X,,C,B,X,,X,X
S1187/0520,F,8,II,X,+,,,X,X,+,X,,+,X,X,X,,C,X,X,,X,C
S1187/0521,F,9,II,X,X,,,X,X,X,X,,+,X,B,X,,C,B,B,,X,X
S1187/0522,F,10,III,X,X,,,B,B,B,X,,+,X,X,X,,C,X,X,,X,C
S1187/0523,F,8,II,X,X,,,+,+,+,X,,+,X,X,X,,C,X,X,,X,C
S1187/0524,F,11,III,X,X,,,A,C,B,X,,B,X,X,X,,C,X,X,,X,C
S1187/0525,F,7,I,X,X,,,B,+,+,X,,B,X,X,B,,C,X,X,,X,X
S1187/0526,F,6,I,X,+,,,X,X,X,X,,B,+,X,X,,C,+,X,,X,X
S1187/0527,F,6,I,X,+,,,X,X,X,X,,B,+,X,X,,C,+,X,,X,X
S1187/0528,F,6,I,+,X,,,B,X,X,+,,+,+,X,X,,C,X,X,,X,X
S1187/0529,F,9,II,X,B,,,X,X,X,X,,B,B,X,X,,C,B,X,,X,X
S1187/0530,F,12,III,X,X,,,B,C,B,X,,B,X,X,X,,C,X,X,,X,D
S1187/0531,F,9,II,X,B,,,X,X,X,X,,+,+,X,X,,C,C,X,,X,X
S1187/0532,F,11,III,X,X,,,B,B,B,X,,B,X,X,X,,C,X,X,,X,D
S1187/0533,F,10,III,X,X,,,D,B,C,X,,B,X,X,B,,C,X,X,,X,X
S1187/0534,F,10,III,X,B,,,X,X,X,X,,C,B,X,X,,C,C,X,,X,X
S1187/0535,F,11,III,X,X,,,X,X,X,X,,C,X,C,X,,D,X,C,,B,X
S1187/0536,F,10,III,X,X,,,X,X,X,X,,B,X,B,X,,D,C,B,,X,X
S1187/0537,F,10,III,X,X,,,X,X,X,X,,+,X,B,X,,C,C,B,,X,X
S1187/0538,F,7,I,X,+,,,X,X,+,X,,+,X,X,X,,C,X,X,,X,B
S1187/0539,F,11,III,X,X,,,+,C,B,X,,B,X,X,X,,C,X,X,,X,C
S1187/0540,F,11,III,X,C,,,X,X,X,X,,+,B,X,X,,C,C,X,,X,X
S1187/0541,F,10,III,X,C,,,X,X,X,X,,+,B,X,X,,D,B,X,,X,X
S1187/0542,F,9,II,X,B,,,X,X,+,X,,B,X,X,X,,C,X,X,,X,C
S1187/0543,F,8,II,X,C,,,X,X,X,X,,+,+,X,X,,C,+,X,,X,X
S1187/0544,F,11,III,X,X,,,+,C,B,X,,+,X,X,X,,C,X,X,,X,C
S1187/0545,F,8,II,X,B,,,X,X,X,X,,+,+,X,X,,C,B,X,,X,X
S1187/0546,F,10,III,X,X,,,C,X,X,X,,+,B,X,X,,C,C,B,,X,X
S1187/0547,F,12,III,X,X,,,D,B,C,X,,+,X,X,X,,D,X,X,,X,D
S1187/0548,F,8,II,X,X,,,X,X,X,X,,A,X,+,X,,C,B,B,,X,X
S1187/0549,F,10,III,X,X,,,B,B,B,X,,B,X,X,X,,C,X,X,,X,C
S1187/0550,F,8,II,X,X,,,X,X,X,X,,B,X,B,X,,C,X,B,,+,X
S1187/0551,F,9,II,X,X,,,B,B,B,X,,B,X,X,X,,C,B,X,,X,X
S1187/0552,F,9,II,X,X,,,X,X,X,X,,+,X,B,X,,C,B,B,,X,X
S1187/0553,F,7,I,X,+,,,X,X,+,X,,B,X,X,X,,C,X,X,,X,B
S1187/0554,F,7,I,X,X,,,X,X,X,X,,+,X,+,X,,B,B,+,,X,X
S1187/0555,F,7,I,X,+,,,X,X,+,X,,+,X,X,X,,C,X,X,,X,B
S1187/0556,F,8,II,X,X,,,+,B,+,X,,+,X,X,X,,C,X,X,,X,B
S1187/0557,F,9,II,X,X,,,B,B,B,X,,+,X,X,X,,C,B,X,,X,X
S1187/0558,F,9,II,X,B,,,X,X,X,X,,C,B,X,X,,C,B,X,,X,X
S1187/0559,F,10,III,X,X,,,X,X,X,X,,+,X,B,X,,C,C,B,,X,X
S1187/0560,F,7,I,X,+,,,X,X,+,X,,+,X,X,X,,B,X,X,,X,B
