CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
P0110/0694,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0110/0695,M,16,III,X,X,,,X,X,X,X,,X,X,X,,,F,S,E,,E,X
P0110/0696,M,19,IV,X,X,,,X,X,X,X,,X,X,F,,,F,X,F,,E,X
P0110/0697,M,18,IV,X,X,,,X,X,X,X,,X,X,F,,,F,X,S,,E,X
P0110/0698,M,21,0,X,F,,,X,X,X,X,,X,F,X,,,F,F,X,,X,X
P0110/0699,M,12,II,X,X,,,X,X,X,X,,X,X,D,,,S,X,D,,D,X
P0110/0700,M,20,0,X,X,,,F,S,F,X,,X,X,X,,,F,F,X,,X,X
P0110/0701,M,11,II,X,X,,,X,X,X,X,,X,X,C,,,F,E,C,,X,X
P0110/0702,M,20,0,X,X,,,F,F,F,X,,X,X,X,,,F,S,X,,X,X
P0110/0703,M,20,0,X,X,,,X,S,F,X,,X,X,X,,,X,X,X,,X,F
P0110/0704,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0110/0705,M,-,0,X,X,,,X,F,F,X,,X,X,X,,,X,X,X,,X,X
P0110/0706,M,13,III,X,X,,,X,X,X,X,,X,X,D,,,F,X,E,,D,X
P0110/0707,M,18,IV,X,X,,,X,X,X,X,,X,X,S,,,F,F,E,,X,X
P0110/0708,M,14,III,X,X,,,X,X,X,X,,X,X,X,,,F,E,E,,D,X
P0110/0709,M,15,III,X,X,,,X,X,X,X,,X,X,E,,,F,S,D,,X,X
P0110/0710,M,12,II,X,X,,,X,X,X,X,,X,X,C,,,S,X,E,,D,X
P0110/0711,M,15,III,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,E,X
P0110/0712,M,21,0,X,F,,,X,X,X,X,,X,X,X,,,F,F,X,,X,F
P0110/0713,M,16,III,X,X,,,F,X,X,X,,X,F,X,,,E,E,D,,X,X
P0110/0714,M,21,0,X,X,,,F,X,X,X,,X,F,X,,,F,F,F,,X,X
P0110/0715,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0110/0716,M,16,III,X,X,,,X,X,X,X,,X,X,E,,,F,S,E,,X,X
P0110/0717,M,21,0,X,X,,,X,X,X,X,,X,X,X,,,F,F,F,,F,X
P0110/0718,M,11,II,X,X,,,X,X,X,X,,X,X,C,,,E,D,D,,X,X
P0110/0719,M,20,0,X,X,,,X,X,X,X,,X,X,F,,,F,S,F,,X,X
P0110/0720,M,21,0,X,X,,,F,F,F,X,,X,X,X,,,F,F,X,,X,X
P0110/0721,M,15,III,X,X,,,X,X,X,X,,X,X,E,,,F,E,E,,X,X
P0110/0722,M,14,III,X,X,,,X,X,X,X,,X,X,E,,,S,D,E,,X,X
P0110/0723,M,12,II,X,X,,,X,X,X,X,,X,X,D,,,F,X,D,,D,X
P0110/0724,M,15,III,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,E,X
P0110/0725,M,18,IV,X,X,,,X,X,X,X,,X,X,E,,,F,X,S,,F,X
P0110/0726,M,21,0,X,F,,,X,X,F,X,,X,X,X,,,F,X,X,,X,F
P0110/0727,M,19,IV,X,X,,,X,X,X,X,,X,X,F,,,F,F,E,,X,X
P0110/0728,M,15,III,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,E,X
P0110/0729,M,14,III,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,D,X
P0110/0730,M,21,0,X,X,,,X,F,F,X,,X,X,X,,,F,X,X,,X,F
P0110/0731,M,13,III,X,X,,,X,X,X,X,,X,X,X,,,S,E,D,,D,X
P0110/0732,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0110/0733,M,13,III,X,X,,,X,X,X,X,,X,X,X,,,E,E,D,,D,X
P0110/0734,M,21,0,X,X,,,X,X,X,X,,X,X,F,,,F,X,F,,F,X
P0110/0735,M,17,III,X,X,,,F,E,S,X,,X,X,X,,,F,X,X,,X,S
P0110/0736,M,21,0,X,X,,,X,X,X,X,,X,X,F,,,F,X,F,,F,X
P0110/0737,M,-,IV,X,X,,,X,X,X,X,,X,X,X,,,X,F,E,,X,X
P0110/0738,M,12,II,X,X,,,X,X,X,X,,X,X,D,,,F,X,E,,C,X
P0112/0501,F,16,III,,X,,,X,X,X,,,,X,E,,,E,X,E,,S,X
P0112/0502,F,13,III,,X,,,X,X,X,,,,X,D,,,F,D,E,,X,X
P0112/0503,F,14,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,D,X
P0112/0504,F,16,III,,X,,,X,X,X,,,,X,S,,,F,X,S,,D,X
P0112/0505,F,12,II,,X,,,X,X,X,,,,X,D,,,E,X,D,,D,X
P0112/0506,F,14,III,,X,,,X,X,X,,,,X,D,,,S,E,E,,X,X
P0112/0507,F,18,IV,,X,,,F,X,X,,,,S,X,,,F,S,S,,X,X
P0112/0508,F,17,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,E,X
P0112/0509,F,16,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,D,X
P0112/0510,F,15,III,,X,,,X,X,X,,,,X,D,,,S,X,S,,E,X
P0112/0511,F,15,III,,X,,,X,X,X,,,,X,E,,,F,X,S,,D,X
P0112/0512,F,14,III,,X,,,X,X,X,,,,X,D,,,E,X,F,,C,X
P0112/0513,F,20,0,,X,,,X,X,X,,,,X,S,,,F,F,F,,X,X
P0112/0514,F,13,III,,X,,,X,X,X,,,,X,D,,,E,X,E,,D,X
P0112/0515,F,13,III,,X,,,F,X,X,,,,E,X,,,F,D,D,,X,X
P0112/0516,F,18,IV,,X,,,X,X,X,,,,X,E,,,S,X,F,,S,X
P0112/0517,F,16,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,E,X
P0112/0518,F,10,II,,X,,,X,X,X,,,,X,C,,,S,X,D,,C,X
P0112/0519,F,17,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,E,X
P0112/0520,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0521,F,21,0,,F,,,X,X,X,,,,F,X,,,F,F,X,,X,X
P0112/0522,F,14,III,,X,,,X,X,X,,,,X,C,,,F,X,S,,E,X
P0112/0523,F,17,III,,X,,,F,S,F,,,,X,X,,,E,D,X,,X,X
P0112/0524,F,12,II,,X,,,X,X,X,,,,X,C,,,E,X,E,,D,X
P0112/0525,F,-,0,,X,,,X,F,F,,,,X,X,,,F,X,X,,X,X
P0112/0526,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0527,F,12,II,,X,,,X,X,X,,,,X,C,,,S,X,E,,D,X
P0112/0528,F,16,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,E,X
P0112/0529,F,16,III,,X,,,X,X,X,,,,X,X,,,S,D,S,,S,X
P0112/0530,F,19,IV,,X,,,X,X,X,,,,X,S,,,F,X,F,,S,X
P0112/0531,F,17,III,,X,,,X,X,X,,,,X,F,,,E,X,E,,E,X
P0112/0532,F,13,III,,X,,,X,X,X,,,,X,C,,,E,X,E,,E,X
P0112/0533,F,11,II,,X,,,X,X,X,,,,X,X,,,S,D,D,,C,X
P0112/0534,F,13,III,,X,,,X,X,X,,,,X,D,,,F,X,E,,D,X
P0112/0535,F,17,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,E,X
P0112/0536,F,14,III,,X,,,X,X,X,,,,X,E,,,F,X,D,,E,X
P0112/0537,F,13,III,,X,,,X,X,X,,,,X,D,,,S,X,D,,E,X
P0112/0538,F,21,0,,X,,,F,F,F,,,,X,X,,,F,F,X,,X,X
P0112/0539,F,16,III,,X,,,X,X,X,,,,X,E,,,F,X,S,,E,X
P0112/0540,F,16,III,,X,,,X,X,X,,,,X,E,,,F,X,S,,E,X
P0112/0541,F,17,III,,X,,,X,X,X,,,,X,X,,,F,E,F,,E,X
P0112/0542,F,10,II,,X,,,X,X,X,,,,X,X,,,F,D,C,,C,X
P0112/0543,F,-,0,,X,,,F,X,F,,,,X,X,,,F,X,X,,X,X
P0112/0544,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0545,F,19,IV,,X,,,X,X,X,,,,X,E,,,F,F,F,,X,X
P0112/0546,F,15,III,,X,,,X,X,X,,,,X,D,,,F,S,E,,X,X
P0112/0547,F,19,IV,,X,,,X,X,X,,,,X,E,,,F,F,F,,X,X
P0112/0548,F,14,III,,X,,,X,X,X,,,,X,D,,,F,X,E,,E,X
P0112/0549,F,21,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,F,X
P0112/0550,F,20,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,S,X
P0112/0551,F,17,III,,X,,,X,X,X,,,,X,S,,,F,X,F,,D,X
P0112/0552,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0553,F,21,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,F,X
P0112/0554,M,13,III,,X,,,X,X,X,,,,X,D,,,F,X,E,,D,X
P0112/0555,M,15,III,,X,,,X,X,X,,,,X,X,,,E,E,E,,E,X
P0112/0556,M,-,IV,,E,,,X,X,X,,,,X,X,,,X,X,X,,X,C
P0112/0557,M,-,IV,,X,,,X,E,X,,,,X,X,,,X,X,X,,X,E
P0112/0558,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0559,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0560,M,21,0,,F,,,X,X,X,,,,F,X,,,F,F,X,,X,X
P0112/0561,M,15,III,,X,,,X,X,X,,,,X,D,,,F,S,E,,X,X
P0112/0562,M,-,IV,,X,,,X,X,X,,,,X,E,,,X,X,F,,X,X
P0112/0563,M,15,III,,X,,,X,X,X,,,,X,E,,,S,X,S,,D,X
P0112/0564,M,21,0,,F,,,X,X,F,,,,X,X,,,F,X,X,,X,F
P0112/0565,M,14,III,,X,,,X,X,X,,,,X,D,,,F,X,S,,D,X
P0112/0566,M,10,II,,X,,,X,X,X,,,,X,D,,,S,X,C,,C,X
P0112/0567,M,19,IV,,E,,,X,X,X,,,,F,X,,,S,F,X,,X,X
P0112/0568,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0569,M,14,III,,X,,,X,X,X,,,,X,X,,,F,E,E,,D,X
P0112/0570,M,20,0,,X,,,X,X,X,,,,X,X,,,F,F,F,,S,X
P0112/0571,M,18,IV,,X,,,X,X,X,,,,X,F,,,F,X,S,,E,X
P0112/0572,M,11,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,D,X
P0112/0573,M,21,0,,F,,,X,X,X,,,,F,X,,,F,F,X,,X,X
P0112/0574,M,21,0,,X,,,E,F,F,,,,X,X,,,F,X,X,,X,F
P0112/0575,M,18,IV,,F,,,X,X,S,,,,X,X,,,F,X,X,,X,E
P0112/0576,M,19,IV,,F,,,X,X,X,,,,X,X,,,S,E,X,,X,F
P0112/0577,M,11,II,,X,,,X,X,X,,,,X,D,,,E,X,D,,C,X
P0112/0578,M,17,III,,X,,,X,X,X,,,,X,F,,,S,E,E,,X,X
P0112/0579,M,-,IV,,X,,,F,X,D,,,,X,X,,,X,D,X,,X,X
P0112/0580,M,17,III,,X,,,X,X,X,,,,X,F,,,F,X,F,,C,X
P0112/0581,M,17,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,E,X
P0112/0582,M,14,III,,X,,,X,X,X,,,,X,X,,,E,E,D,,E,X
P0112/0583,M,21,0,,X,,,X,X,X,,,,X,F,,,F,F,F,,X,X
P0112/0584,M,12,II,,X,,,X,X,X,,,,X,C,,,E,E,D,,X,X
P0112/0585,M,13,III,,X,,,X,X,X,,,,X,D,,,E,D,E,,X,X
P0112/0586,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0587,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0588,M,14,III,,X,,,X,X,X,,,,X,X,,,S,E,E,,D,X
P0112/0589,M,21,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,F,X
P0112/0590,M,11,II,,X,,,X,X,X,,,,X,D,,,F,X,D,,C,X
P0112/0591,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0592,M,21,0,,F,,,X,X,F,,,,X,X,,,F,X,X,,X,F
P0112/0593,M,11,II,,X,,,X,X,X,,,,X,D,,,F,X,D,,C,X
P0112/0594,M,13,III,,X,,,X,X,X,,,,X,C,,,E,E,E,,X,X
P0112/0595,M,13,III,,X,,,X,X,X,,,,X,X,,,F,E,D,,D,X
P0112/0596,M,16,III,,X,,,X,X,X,,,,X,E,,,S,X,E,,S,X
P0112/0597,M,15,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,E,X
P0112/0598,M,20,0,,X,,,F,S,F,,,,X,X,,,S,X,X,,X,F
P0112/0599,M,18,IV,,X,,,X,X,X,,,,X,S,,,F,S,S,,X,X
P0112/0600,M,13,III,,X,,,X,X,X,,,,X,D,,,E,X,D,,E,X
P0112/0601,M,-,IV,,X,,,X,X,E,,,,X,X,,,X,X,X,,X,E
P0112/0602,M,12,II,,X,,,X,X,X,,,,X,D,,,S,X,D,,D,X
P0112/0603,M,15,III,,X,,,X,X,X,,,,X,S,,,S,X,E,,D,X
P0112/0604,M,15,III,,X,,,X,X,X,,,,X,X,,,F,E,E,,E,X
P0112/0605,M,13,III,,X,,,X,X,X,,,,X,D,,,E,X,D,,E,X
P0112/0606,M,21,0,,X,,,F,F,F,,,,X,X,,,F,X,X,,X,F
P0112/0607,M,19,IV,,X,,,X,X,X,,,,X,X,,,F,S,F,,S,X
P0112/0608,M,14,III,,X,,,X,X,X,,,,X,D,,,E,X,E,,E,X
P0112/0609,M,21,0,,F,,,X,X,X,,,,F,X,,,F,F,X,,X,X
P0112/0610,M,17,III,,X,,,X,X,X,,,,X,E,,,E,X,E,,F,X
P0112/0611,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0612,M,13,III,,X,,,F,X,X,,,,D,X,,,E,E,D,,X,X
P0112/0613,M,11,II,,X,,,F,X,X,,,,C,X,,,D,D,D,,X,X
P0112/0614,M,15,III,,X,,,X,X,X,,,,X,X,,,F,S,E,,D,X
P0112/0615,M,20,0,,X,,,F,F,F,,,,X,X,,,F,S,X,,X,X
P0112/0616,M,17,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,S,X
P0112/0617,M,11,II,,X,,,X,X,X,,,,X,D,,,F,X,D,,C,X
P0112/0618,M,14,III,,X,,,X,X,X,,,,X,X,,,E,D,E,,E,X
P0112/0619,M,18,IV,,X,,,X,X,X,,,,S,X,,,F,E,F,,X,X
P0112/0620,M,-,IV,,X,,,X,E,F,,,,X,X,,,X,X,X,,X,X
P0112/0621,M,18,IV,,X,,,F,X,X,,,,F,X,,,F,S,E,,X,X
P0112/0622,M,14,III,,X,,,X,X,X,,,,X,C,,,F,X,E,,S,X
P0112/0623,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0624,M,18,IV,,X,,,X,X,X,,,,X,E,,,F,X,F,,S,X
P0112/0625,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0626,M,17,III,,X,,,F,X,X,,,,S,X,,,F,S,E,,X,X
P0112/0627,M,13,III,,X,,,X,X,X,,,,X,D,,,E,E,D,,X,X
P0112/0628,M,17,III,,X,,,F,E,F,,,,X,X,,,F,X,X,,X,E
P0112/0629,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0630,M,18,IV,,X,,,X,X,X,,,,X,X,,,F,F,E,,S,X
P0112/0631,M,18,IV,,X,,,F,X,X,,,,S,X,,,F,S,S,,X,X
P0112/0632,M,15,III,,X,,,X,X,X,,,,X,E,,,S,E,E,,X,X
P0112/0633,M,15,III,,E,,,X,X,E,,,,X,X,,,F,X,X,,X,E
P0112/0634,M,14,III,,X,,,X,X,X,,,,X,E,,,S,X,E,,D,X
P0112/0635,M,-,IV,,E,,,X,X,X,,,,X,X,,,X,X,X,,X,D
P0112/0636,M,18,IV,,S,,,X,X,S,,,,X,X,,,X,X,X,,X,S
P0112/0637,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0638,M,20,0,,F,,,X,X,S,,,,X,X,,,F,X,X,,X,F
P0112/0639,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0640,M,20,0,,X,,,X,X,X,,,,X,F,,,F,X,S,,F,X
P0112/0641,M,19,IV,,X,,,X,X,X,,,,X,X,,,F,S,S,,F,X
P0112/0642,M,14,III,,X,,,X,X,X,,,,X,X,,,S,E,E,,D,X
P0112/0643,M,11,II,,X,,,X,X,X,,,,X,D,,,E,D,C,,X,X
P0112/0644,M,13,III,,X,,,X,X,X,,,,X,D,,,F,E,D,,X,X
P0112/0645,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0646,M,15,III,,X,,,X,X,X,,,,X,E,,,F,X,S,,D,X
P0116/0501,F,-,IV,,X,,,X,,,,,,X,E,,,F,X,F,,X,
P0116/0502,F,17,III,,X,,,X,,,,,,X,X,,,F,F,S,,D,
P0116/0503,F,16,III,,X,,,X,,,,,,X,X,,,F,E,S,,E,
P0116/0504,F,17,III,,X,,,X,,,,,,X,X,,,F,S,F,,D,
P0116/0505,F,16,III,,X,,,X,,,,,,X,E,,,F,X,S,,E,
P0116/0506,F,14,III,,X,,,X,,,,,,X,E,,,F,X,E,,D,
P0116/0507,F,16,III,,X,,,X,,,,,,X,E,,,F,X,F,,D,
P0116/0508,F,21,0,,X,,,X,,,,,,X,F,,,F,X,F,,F,
P0116/0509,F,15,III,,X,,,X,,,,,,X,D,,,F,S,E,,X,
P0116/0510,F,14,III,,X,,,X,,,,,,X,E,,,F,X,E,,D,
P0116/0511,F,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0512,F,18,IV,,X,,,X,,,,,,X,E,,,F,X,F,,S,
P0116/0513,F,20,0,,X,,,X,,,,,,X,X,,,F,F,F,,S,
P0116/0514,F,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
P0116/0515,F,19,IV,,X,,,X,,,,,,X,X,,,F,S,S,,F,
P0116/0516,F,17,III,,X,,,X,,,,,,X,E,,,F,X,F,,E,
P0116/0517,F,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0518,F,19,IV,,X,,,X,,,,,,X,F,,,F,X,E,,F,
P0116/0519,F,18,IV,,X,,,X,,,,,,X,E,,,F,X,F,,S,
P0116/0520,F,15,III,,X,,,X,,,,,,X,E,,,F,X,E,,E,
P0116/0521,F,12,II,,X,,,X,,,,,,X,X,,,S,D,E,,C,
P0116/0522,F,13,III,,X,,,X,,,,,,X,E,,,F,X,D,,D,
P0116/0523,F,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
P0116/0524,F,16,III,,X,,,X,,,,,,X,X,,,F,S,S,,D,
P0116/0525,F,13,III,,X,,,X,,,,,,X,X,,,F,E,D,,D,
P0116/0526,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0527,M,19,IV,,X,,,X,,,,,,X,S,,,F,X,F,,S,
P0116/0528,M,14,III,,X,,,X,,,,,,X,E,,,E,X,D,,E,
P0116/0529,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0530,M,18,IV,,F,,,X,,,,,,S,X,,,F,E,X,,X,
P0116/0531,M,16,III,,X,,,X,,,,,,X,E,,,F,X,S,,E,
P0116/0532,M,16,III,,X,,,X,,,,,,X,X,,,F,F,E,,D,
P0116/0533,M,18,IV,,X,,,X,,,,,,X,S,,,F,X,S,,S,
P0116/0534,M,21,0,,F,,,X,,,,,,F,X,,,F,F,X,,X,
P0116/0535,M,14,III,,X,,,X,,,,,,X,E,,,F,X,E,,D,
P0116/0536,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0537,M,19,IV,,X,,,X,,,,,,X,X,,,F,F,E,,F,
P0116/0538,M,17,III,,X,,,X,,,,,,X,X,,,F,S,E,,S,
P0116/0539,M,12,II,,X,,,X,,,,,,X,D,,,F,X,E,,C,
P0116/0540,M,20,0,,X,,,X,,,,,,X,F,,,F,X,F,,S,
P0116/0542,M,20,0,,F,,,X,,,,,,F,X,,,F,S,X,,X,
P0116/0543,M,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
P0116/0544,M,21,0,,X,,,X,,,,,,X,F,,,F,X,F,,F,
P0116/0545,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0546,M,18,IV,,F,,,X,,,,,,S,X,,,F,E,X,,X,
P0116/0547,M,15,III,,X,,,X,,,,,,X,X,,,F,E,E,,E,
P0116/0548,M,18,IV,,X,,,X,,,,,,X,E,,,F,S,F,,X,
P0116/0549,M,21,0,,X,,,X,,,,,,X,F,,,F,X,F,,F,
P0116/0550,M,17,III,,X,,,X,,,,,,X,S,,,F,S,E,,X,
P0116/0551,M,16,III,,X,,,X,,,,,,X,E,,,S,X,F,,D,
P0116/0552,M,16,III,,X,,,X,,,,,,X,X,,,F,S,E,,E,
P0116/0553,M,15,III,,X,,,X,,,,,,X,E,,,F,X,E,,E,
P0116/0554,M,21,0,,X,,,X,,,,,,X,F,,,F,F,F,,X,
P0116/0555,M,21,0,,X,,,X,,,,,,X,X,,,F,F,F,,F,
P0116/0556,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,S,,S,
P0116/0557,M,19,IV,,X,,,X,,,,,,X,F,,,F,F,E,,X,
P0116/0558,M,15,III,,X,,,X,,,,,,X,E,,,F,X,E,,E,
P0116/0559,M,15,III,,X,,,X,,,,,,X,E,,,F,X,D,,S,
P0116/0560,M,21,0,,X,,,F,,,,,,F,X,,,F,F,F,,X,
P0116/0561,M,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
P0116/0562,M,17,III,,X,,,X,,,,,,X,X,,,F,S,E,,S,
P0116/0563,M,15,III,,X,,,X,,,,,,X,E,,,F,X,E,,E,
P0116/0564,M,14,III,,X,,,X,,,,,,X,E,,,S,X,E,,D,
P0116/0565,M,19,IV,,X,,,X,,,,,,X,F,,,F,F,E,,X,
P0116/0566,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0567,M,17,III,,X,,,X,,,,,,X,E,,,F,F,E,,X,
P0116/0568,M,-,0,,X,,,X,,,,,,X,X,,,X,X,F,,F,
P0116/0569,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,S,,S,
P0116/0570,M,-,IV,,X,,,X,,,,,,X,X,,,F,X,F,,D,
P0116/0571,M,16,III,,X,,,X,,,,,,X,X,,,F,S,E,,E,
P0116/0572,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,F,,E,
P0116/0573,M,17,III,,X,,,X,,,,,,X,X,,,F,F,E,,E,
P0116/0574,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,E,,F,
P0116/0575,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,E,,F,
P0116/0576,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0577,M,15,III,,X,,,X,,,,,,X,E,,,F,X,E,,E,
P0116/0578,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0579,M,14,III,,X,,,X,,,,,,X,E,,,E,X,E,,D,
P0116/0580,M,-,IV,,X,,,X,,,,,,X,F,,,F,X,E,,X,
P0116/0581,M,16,III,,X,,,X,,,,,,X,S,,,F,X,E,,E,
P0116/0582,M,16,III,,X,,,X,,,,,,X,S,,,F,X,E,,E,
P0116/0583,M,20,0,,X,,,X,,,,,,X,X,,,F,F,F,,S,
P0116/0584,M,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
P0116/0585,M,15,III,,X,,,X,,,,,,X,X,,,F,E,E,,E,
P0116/0586,M,21,0,,X,,,X,,,,,,X,F,,,F,X,F,,F,
P0116/0587,M,21,0,,F,,,X,,,,,,F,X,,,F,F,X,,X,
P0116/0588,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0589,M,19,IV,,X,,,X,,,,,,X,F,,,F,S,S,,X,
P0116/0590,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0591,M,17,III,,X,,,X,,,,,,X,F,,,F,X,E,,E,
P0116/0592,M,20,0,,X,,,X,,,,,,X,X,,,F,F,S,,F,
P0116/0593,M,13,III,,X,,,X,,,,,,X,D,,,F,X,D,,E,
P0116/0594,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,F,,E,
P0116/0595,M,13,III,,X,,,X,,,,,,X,D,,,F,X,D,,E,
P0116/0596,M,15,III,,X,,,X,,,,,,X,E,,,F,E,E,,X,
P0116/0597,M,17,III,,X,,,F,,,,,,E,X,,,S,F,E,,X,
P0116/0598,M,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
P0116/0599,M,13,III,,X,,,X,,,,,,X,D,,,F,X,D,,E,
P0116/0600,F,19,IV,,X,,,X,,,,,,X,S,,,F,X,F,,S,
P0119/0501,F,19,IV,,X,X,,X,X,X,,,,X,X,,,F,F,S,X,S,X
P0119/0502,F,15,III,,X,X,,X,X,X,,,,X,E,,,F,X,E,X,E,X
P0119/0503,F,13,III,,X,X,,X,X,X,,,,X,E,,,S,X,D,X,D,X
P0119/0504,F,12,II,,X,X,,X,X,X,,,,X,D,,,E,X,D,X,D,X
P0119/0505,F,-,0,,X,X,,X,X,X,,,,X,X,,,S,X,X,X,X,X
P0119/0506,F,15,III,,X,X,,X,X,X,,,,X,E,,,S,X,D,X,S,X
P0119/0507,F,13,III,,E,X,,X,X,E,,,,X,X,,,S,X,X,X,X,C
P0119/0508,F,15,III,,X,X,,X,X,X,,,,X,E,,,F,X,E,X,E,X
P0119/0509,M,15,III,,X,X,,X,X,X,,,,X,E,,,S,X,E,X,E,X
P0119/0510,M,21,0,,X,X,,X,X,X,,,,X,X,,,F,F,F,X,F,X
P0119/0511,M,15,III,,X,X,,X,X,X,,,,X,X,,,F,E,E,X,E,X
P0119/0512,M,18,IV,,X,X,,X,X,X,,,,X,E,,,S,F,S,X,X,X
P0119/0513,M,-,ABS,,X,X,,X,X,X,,,,X,X,,,X,X,X,X,X,X
P0119/0514,M,-,ABS,,X,X,,X,X,X,,,,X,X,,,X,X,X,X,X,X
P0119/0515,M,-,0,,X,X,,X,X,X,,,,X,S,,,F,X,F,X,X,X
P0119/0516,M,16,III,,X,C,,F,S,F,,,,X,X,,,F,X,X,X,X,X
P0119/0517,M,20,0,,X,X,,X,S,F,,,,X,X,,,F,F,X,X,X,X
P0119/0518,M,-,ABS,,X,X,,X,X,X,,,,X,X,,,X,X,X,X,X,X
P0119/0519,M,16,III,,X,X,,S,E,S,,,,X,X,,,X,X,X,X,X,E
P0119/0520,M,21,0,,F,X,,X,X,F,,,,X,X,,,X,X,X,X,X,F
P0119/0521,M,16,III,,X,X,,X,X,X,,,,X,D,,,F,X,F,X,E,X
P0119/0522,M,20,0,,X,X,,X,X,X,,,,X,F,,,F,X,F,X,S,X
P0119/0523,M,17,III,,X,X,,X,X,X,,,,X,X,,,S,F,S,X,D,X
