CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S1454/0612,F,12,II,,X,,,,,,,,,X,X,,,E,D,D,,D,
S1454/0613,F,14,III,,S,,,,,,,,,D,X,,,F,D,X,,X,
S1454/0614,F,14,III,,X,,,,,,,,,X,E,,,S,E,D,,X,
S1454/0615,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0616,F,13,III,,X,,,,,,,,,X,E,,,E,E,C,,X,
S1454/0617,F,12,II,,X,,,,,,,,,X,X,,,F,E,D,,C,
S1454/0618,F,14,III,,X,,,,,,,,,X,S,,,E,X,D,,D,
S1454/0619,F,14,III,,X,,,,,,,,,X,E,,,S,E,D,,X,
S1454/0620,F,13,III,,X,,,,,,,,,X,S,,,S,X,D,,C,
S1454/0621,F,11,II,,X,,,,,,,,,X,D,,,E,D,C,,X,
S1454/0622,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0623,F,13,III,,X,,,,,,,,,X,E,,,E,D,D,,X,
S1454/0624,F,11,II,,X,,,,,,,,,X,D,,,E,X,C,,D,
S1454/0625,F,12,II,,X,,,,,,,,,X,X,,,F,E,D,,C,
S1454/0626,F,9,I,,X,,,,,,,,,X,X,,,E,D,C,,B,
S1454/0627,F,16,III,,X,,,,,,,,,X,X,,,F,S,E,,E,
S1454/0628,F,11,II,,X,,,,,,,,,X,X,,,E,E,C,,C,
S1454/0629,F,13,III,,E,,,,,,,,,D,X,,,E,D,X,,X,
S1454/0630,F,10,II,,X,,,,,,,,,X,C,,,S,X,D,,C,
S1454/0631,F,11,II,,X,,,,,,,,,X,X,,,E,D,D,,C,
S1454/0632,F,12,II,,X,,,,,,,,,X,E,,,E,X,D,,C,
S1454/0633,F,16,III,,S,,,,,,,,,E,X,,,E,E,X,,X,
S1454/0634,F,14,III,,X,,,,,,,,,X,E,,,S,E,D,,X,
S1454/0635,F,12,II,,X,,,,,,,,,X,X,,,S,E,D,,C,
S1454/0636,F,14,III,,X,,,,,,,,,X,F,,,S,X,D,,C,
S1454/0637,F,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1454/0638,F,15,III,,F,,,,,,,,,D,X,,,E,D,X,,X,
S1454/0639,F,14,III,,X,,,,,,,,,X,E,,,E,E,D,,X,
S1454/0640,F,13,III,,E,,,,,,,,,D,X,,,E,D,X,,X,
S1454/0641,F,9,I,,X,,,,,,,,,X,X,,,E,C,C,,C,
S1454/0642,F,13,III,,S,,,,,,,,,D,X,,,E,C,X,,X,
S1454/0643,F,10,II,,X,,,,,,,,,X,X,,,E,D,C,,C,
S1454/0644,F,13,III,,X,,,,,,,,,X,E,,,F,X,D,,D,
S1454/0645,F,9,I,,X,,,,,,,,,X,X,,,E,C,D,,B,
S1454/0646,F,15,III,,S,,,,,,,,,D,X,,,E,E,X,,X,
S1454/0647,F,19,IV,,F,,,,,,,,,F,X,,,F,E,X,,X,
S1454/0648,F,16,III,,F,,,,,,,,,E,X,,,F,D,X,,X,
S1454/0649,F,13,III,,X,,,,,,,,,X,S,,,E,X,D,,C,
S1454/0650,F,12,II,,X,,,,,,,,,X,E,,,E,X,C,,D,
S1454/0651,F,13,III,,X,,,,,,,,,X,E,,,E,X,E,,C,
S1454/0652,F,11,II,,X,,,,,,,,,X,E,,,S,X,C,,C,
S1454/0653,F,13,III,,X,,,,,,,,,X,E,,,S,E,C,,X,
S1454/0654,F,12,II,,X,,,,,,,,,X,E,,,S,X,D,,C,
S1454/0655,F,11,II,,X,,,,,,,,,X,X,,,E,E,C,,C,
S1454/0656,F,13,III,,S,,,,,,,,,D,X,,,E,C,X,,X,
S1454/0657,F,11,II,,X,,,,,,,,,X,X,,,E,D,D,,C,
S1454/0658,F,12,II,,X,,,,,,,,,X,E,,,E,X,C,,D,
S1454/0659,F,11,II,,X,,,,,,,,,X,E,,,S,X,C,,C,
S1454/0660,F,11,II,,D,,,,,,,,,C,X,,,S,D,X,,X,
S1454/0661,F,12,II,,X,,,,,,,,,X,X,,,E,D,D,,D,
S1454/0662,F,11,II,,X,,,,,,,,,X,X,,,S,D,D,,C,
S1454/0663,F,13,III,,X,,,,,,,,,X,E,,,E,X,D,,D,
S1454/0664,F,15,III,,S,,,,,,,,,E,X,,,E,D,X,,X,
S1454/0665,F,15,III,,X,,,,,,,,,X,S,,,S,E,D,,X,
S1454/0666,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0667,F,14,III,,S,,,,,,,,,D,X,,,S,D,X,,X,
S1454/0668,F,13,III,,X,,,,,,,,,X,S,,,S,X,D,,C,
S1454/0669,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0670,F,10,II,,X,,,,,,,,,X,X,,,D,D,C,,C,
S1454/0671,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0672,F,13,III,,X,,,,,,,,,X,E,,,F,E,C,,X,
S1454/0673,F,15,III,,F,,,,,,,,,D,X,,,S,D,X,,X,
S1454/0674,F,18,IV,,F,,,,,,,,,S,X,,,S,E,X,,X,
S1454/0675,F,10,II,,X,,,,,,,,,X,X,,,S,C,D,,C,
S1454/0676,F,15,III,,F,,,,,,,,,D,X,,,F,D,X,,X,
S1454/0677,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0678,F,12,II,,X,,,,,,,,,X,X,,,F,E,D,,C,
S1454/0679,F,13,III,,X,,,,,,,,,X,S,,,E,X,D,,C,
S1454/0680,F,12,II,,X,,,,,,,,,X,E,,,S,D,C,,X,
S1454/0681,F,14,III,,X,,,,,,,,,X,E,,,E,E,D,,X,
S1454/0682,F,14,III,,X,,,,,,,,,X,S,,,S,X,E,,C,
S1454/0683,F,8,I,,X,,,,,,,,,X,X,,,E,C,B,,C,
S1454/0684,F,11,II,,X,,,,,,,,,X,E,,,S,X,C,,C,
S1454/0685,F,13,III,,X,,,,,,,,,X,E,,,E,D,D,,X,
S1454/0686,F,11,II,,X,,,,,,,,,X,D,,,E,D,C,,X,
S1454/0687,F,10,II,,X,,,,,,,,,X,C,,,E,D,C,,X,
S1454/0688,F,10,II,,X,,,,,,,,,X,X,,,E,D,C,,C,
S1454/0689,F,12,II,,X,,,,,,,,,X,E,,,E,X,D,,C,
S1454/0690,F,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1454/0691,F,11,II,,D,,,,,,,,,C,X,,,S,D,X,,X,
S1454/0692,F,14,III,,X,,,,,,,,,X,S,,,F,D,D,,X,
S1454/0693,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0694,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1454/0695,F,12,II,,X,,,,,,,,,X,E,,,F,X,D,,C,
S1454/0696,F,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1463/0501,M,10,II,,,,,,,,,,,,X,,,D,D,C,F,C,
S1463/0502,M,9,I,,,,,,,,,,,,X,,,D,D,C,E,B,
S1463/0503,M,11,II,,,,,,,,,,,,X,,,E,E,C,F,C,
S1463/0504,M,14,III,,,,,,,,,,,,S,,,E,E,C,S,X,
S1463/0505,M,9,I,,,,,,,,,,,,D,,,E,X,C,D,B,
S1463/0506,M,11,II,,,,,,,,,,,,X,,,E,D,D,S,C,
S1463/0507,M,12,II,,,,,,,,,,,,E,,,D,X,D,F,C,
S1466/0501,F,10,II,,,,,,,,,,,,D,,,E,C,C,,X,
S1466/0502,F,10,II,,,,,,,,,,,,D,,,E,C,C,,X,
S1466/0503,F,13,III,,,,,,,,,,,,E,,,S,D,D,,X,
S1466/0504,F,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1466/0505,F,12,II,,,,,,,,,,,,D,,,S,D,D,,X,
S1466/0506,F,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1466/0507,F,11,II,,,,,,,,,,,,X,,,S,D,D,,C,
S1466/0508,F,8,I,,,,,,,,,,,,X,,,E,C,C,,B,
S1466/0509,F,13,III,,,,,,,,,,,,X,,,S,E,D,,D,
S1466/0510,F,9,I,,,,,,,,,,,,X,,,F,D,C,,B,
S1466/0511,F,11,II,,,,,,,,,,,,X,,,F,D,D,,C,
S1466/0512,F,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1466/0513,F,13,III,,,,,,,,,,,,D,,,F,E,D,,X,
S1466/0514,F,15,III,,,,,,,,,,,,X,,,F,S,E,,D,
S1466/0515,F,10,II,,,,,,,,,,,,X,,,E,C,D,,C,
S1466/0516,F,9,I,,,,,,,,,,,,X,,,E,C,C,,C,
S1466/0517,F,9,I,,,,,,,,,,,,X,,,S,C,C,,C,
S1466/0518,F,14,III,,,,,,,,,,,,E,,,S,E,D,,X,
S1466/0519,F,12,II,,,,,,,,,,,,X,,,S,D,D,,D,
S1466/0520,F,14,III,,,,,,,,,,,,X,,,F,S,D,,D,
S1466/0521,F,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1466/0522,F,11,II,,,,,,,,,,,,D,,,S,C,D,,X,
S1466/0523,F,9,I,,,,,,,,,,,,X,,,E,C,C,,C,
S1466/0524,F,9,I,,,,,,,,,,,,C,,,S,C,C,,X,
S1466/0525,F,12,II,,,,,,,,,,,,X,,,S,E,D,,C,
S1466/0526,F,11,II,,,,,,,,,,,,X,,,F,D,D,,C,
S1466/0527,F,10,II,,,,,,,,,,,,D,,,E,C,C,,X,
S1466/0528,F,9,I,,,,,,,,,,,,X,,,S,C,C,,C,
S1466/0529,F,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1466/0530,F,12,II,,,,,,,,,,,,X,,,S,E,D,,C,
S1466/0531,F,11,II,,,,,,,,,,,,D,,,S,D,C,,X,
S1466/0532,F,9,I,,,,,,,,,,,,X,,,E,C,C,,C,
S1466/0533,F,13,III,,,,,,,,,,,,E,,,S,E,C,,X,
S1466/0534,F,12,II,,,,,,,,,,,,X,,,S,D,D,,D,
S1466/0535,F,9,I,,,,,,,,,,,,X,,,E,C,C,,C,
S1466/0536,F,12,II,,,,,,,,,,,,X,,,F,D,D,,D,
S1466/0537,F,12,II,,,,,,,,,,,,E,,,E,D,C,,X,
S1466/0538,F,12,II,,,,,,,,,,,,E,,,E,D,C,,X,
S1466/0539,F,11,II,,,,,,,,,,,,D,,,E,D,C,,X,
S1466/0540,F,13,III,,,,,,,,,,,,E,,,S,D,D,,X,
S1466/0541,F,13,III,,,,,,,,,,,,E,,,E,D,D,,X,
S1466/0542,F,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1466/0543,F,11,II,,,,,,,,,,,,X,,,S,D,D,,C,
S1466/0544,F,11,II,,,,,,,,,,,,D,,,S,D,C,,X,
S1466/0545,F,14,III,,,,,,,,,,,,E,,,S,E,D,,X,
S1466/0546,F,10,II,,,,,,,,,,,,D,,,S,C,C,,X,
S1466/0547,F,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1466/0548,F,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1466/0549,F,12,II,,,,,,,,,,,,D,,,S,D,D,,X,
S1466/0550,F,10,II,,,,,,,,,,,,X,,,S,C,C,,D,
S1466/0551,F,12,II,,,,,,,,,,,,X,,,F,D,D,,D,
S1474/0501,F,12,II,,,,,X,X,X,,,,,E,,,S,D,C,,,
S1474/0502,M,17,III,,,,,F,F,S,,,,,X,,,E,D,X,,,
S1475/0501,F,17,III,X,F,,,X,,,X,,,E,X,,,F,E,X,,X,
S1475/0502,F,10,II,C,X,,,E,,,D,,,C,X,,,E,X,X,,X,
S1475/0503,F,11,II,X,X,,,X,,,X,,,X,E,,,S,X,C,,C,
S1475/0504,F,14,III,X,F,,,X,,,X,,,C,X,,,F,D,X,,X,
S1475/0505,M,17,III,X,F,,,X,,,X,,,E,X,,,F,E,X,,X,
S1475/0506,M,12,II,X,X,,,F,,,X,,,D,X,,,F,D,D,,X,
S1475/0507,M,13,III,X,X,,,X,,,X,,,X,E,,,F,D,D,,X,
S1475/0508,M,13,III,X,X,,,F,,,X,,,D,X,,,S,E,D,,X,
S1475/0509,M,16,III,S,X,,,F,,,E,,,E,X,,,F,X,X,,X,
S1475/0510,M,21,0,X,F,,,X,,,X,,,F,X,,,F,F,X,,X,
S1475/0511,M,9,I,X,X,,,X,,,X,,,X,X,,,S,D,B,,C,
S1475/0512,M,13,III,X,X,,,X,,,X,,,X,E,,,F,X,D,,D,
S1475/0513,M,18,IV,X,X,,,F,,,X,,,S,X,,,F,F,E,,X,
S1475/0514,M,12,II,X,X,,,X,,,X,,,X,E,,,F,D,C,,X,
S1475/0515,M,16,III,X,X,,,F,,,X,,,E,X,,,F,E,S,,X,
S1475/0516,M,13,III,X,X,,,X,,,X,,,X,X,,,S,E,D,,D,
S1475/0517,M,13,III,X,E,,,X,,,X,,,D,X,,,F,D,X,,X,
S1475/0518,M,15,III,X,X,,,X,,,X,,,X,E,,,S,X,E,,E,
S1475/0519,M,12,II,X,E,,,X,,,X,,,C,X,,,F,D,X,,X,
S1475/0520,M,9,I,X,X,,,X,,,X,,,X,C,,,S,X,C,,C,
S1475/0521,M,14,III,X,X,,,F,,,X,,,E,X,,,S,D,E,,X,
S1475/0522,M,15,III,X,X,,,X,,,X,,,X,S,,,F,E,D,,X,
S1495/0501,F,11,II,,,,,X,,,,,,X,X,,,E,D,D,,C,
S1495/0502,F,10,II,,,,,X,,,,,,X,D,,,F,X,C,,C,
S1495/0503,F,15,III,,,,,X,,,,,,X,S,,,F,X,E,,D,
S1495/0504,F,12,II,,,,,X,,,,,,X,E,,,E,X,C,,D,
S1495/0505,F,15,III,,,,,X,,,,,,X,S,,,F,X,E,,D,
S1495/0506,F,11,II,,,,,X,,,,,,X,X,,,E,D,C,,D,
S1495/0507,F,12,II,,,,,X,,,,,,X,E,,,E,X,D,,C,
S1495/0508,F,12,II,,,,,X,,,,,,X,E,,,F,X,D,,C,
S1495/0509,F,13,III,,,,,F,,,,,,E,X,,,E,D,D,,X,
S1495/0510,F,12,II,,,,,X,,,,,,X,D,,,E,X,D,,D,
S1495/0511,F,-,ABS,,,,,X,,,,,,X,X,,,X,X,X,,X,
S1495/0512,F,12,II,,,,,X,,,,,,X,D,,,E,X,D,,D,
S1495/0513,F,13,III,,,,,X,,,,,,X,E,,,E,D,D,,X,
S1495/0514,M,13,III,,,,,X,,,,,,X,E,,,E,X,D,,D,
S1495/0516,M,12,II,,,,,X,,,,,,X,D,,,S,X,D,,D,
S1495/0517,M,14,III,,,,,X,,,,,,X,E,,,F,X,E,,D,
S1495/0518,M,11,II,,,,,X,,,,,,X,D,,,E,D,C,,X,
S1495/0519,M,14,III,,,,,X,,,,,,X,E,,,S,E,D,,X,
S1495/0520,M,12,II,,,,,X,,,,,,X,D,,,F,X,D,,D,
S1495/0521,M,11,II,,,,,X,,,,,,X,E,,,D,C,C,,X,
S1495/0522,M,13,III,,,,,X,,,,,,X,E,,,S,X,D,,D,
S1495/0523,M,13,III,,,,,X,,,,,,X,E,,,S,D,D,,X,
S1495/0524,M,14,III,,,,,X,,,,,,X,F,,,E,X,C,,D,
S1495/0525,M,11,II,,,,,X,,,,,,X,D,,,S,X,C,,D,
S1495/0526,M,13,III,,,,,X,,,,,,X,E,,,E,X,D,,D,
S1495/0527,M,10,II,,,,,X,,,,,,X,X,,,E,C,C,,D,
S1495/0528,M,10,II,,,,,X,,,,,,X,X,,,E,C,C,,D,
S1495/0529,M,11,II,,,,,X,,,,,,X,D,,,F,X,C,,D,
S1495/0530,M,12,II,,,,,X,,,,,,X,E,,,E,X,C,,D,
S1495/0531,M,12,II,,,,,X,,,,,,X,E,,,S,X,C,,D,
S1495/0532,M,13,III,,,,,X,,,,,,X,E,,,S,D,D,,X,
S1498/0501,F,15,III,,,,,S,E,S,,,,,,,,E,D,,,,X
S1498/0502,F,11,II,,,,,F,D,C,,,,,,,,S,X,,,,D
S1498/0503,F,18,IV,,,,,F,S,F,,,,,,,,S,E,,,,X
S1498/0504,F,16,III,,,,,F,E,S,,,,,,,,E,E,,,,X
S1498/0505,F,15,III,,,,,S,D,E,,,,,,,,S,X,,,,S
S1498/0506,F,13,III,,,,,F,D,E,,,,,,,,E,D,,,,X
S1498/0507,F,21,0,,,,,F,F,F,,,,,,,,E,X,,,,F
S1498/0508,F,13,III,,,,,S,D,D,,,,,,,,E,X,,,,E
S1498/0509,F,16,III,,,,,F,E,E,,,,,,,,E,X,,,,S
S1498/0510,F,14,III,,,,,F,E,E,,,,,,,,E,D,,,,X
S1498/0511,F,13,III,,,,,F,D,E,,,,,,,,E,D,,,,X
S1498/0512,F,13,III,,,,,E,D,D,,,,,,,,S,X,,,,E
S1498/0513,F,21,0,,,,,F,F,F,,,,,,,,F,X,,,,F
S1498/0514,F,18,IV,,,,,F,E,S,,,,,,,,S,X,,,,F
S1498/0515,F,11,II,,,,,E,D,D,,,,,,,,E,C,,,,X
S1498/0516,F,13,III,,,,,F,D,E,,,,,,,,E,D,,,,X
S1498/0517,F,13,III,,,,,F,E,D,,,,,,,,D,D,,,,X
S1498/0518,F,17,III,,,,,F,S,F,,,,,,,,E,D,,,,X
S1498/0519,F,14,III,,,,,F,E,E,,,,,,,,E,D,,,,X
S1498/0520,F,14,III,,,,,F,D,E,,,,,,,,S,X,,,,E
S1498/0521,F,16,III,,,,,S,E,E,,,,,,,,E,X,,,,S
S1498/0522,F,14,III,,,,,F,D,S,,,,,,,,E,D,,,,X
S1498/0523,F,16,III,,,,,S,E,S,,,,,,,,S,E,,,,X
S1498/0524,F,14,III,,,,,E,E,E,,,,,,,,E,D,,,,X
S1498/0525,F,16,III,,,,,F,E,S,,,,,,,,F,X,,,,E
S1498/0526,F,14,III,,,,,F,E,E,,,,,,,,E,D,,,,X
S1498/0527,F,16,III,,,,,F,E,F,,,,,,,,S,D,,,,X
S1498/0528,F,13,III,,,,,S,D,D,,,,,,,,S,X,,,,E
S1498/0529,F,12,II,,,,,S,D,D,,,,,,,,S,D,,,,X
S1498/0530,F,15,III,,,,,F,D,E,,,,,,,,E,X,,,,S
S1498/0531,F,11,II,,,,,F,D,D,,,,,,,,E,C,,,,X
S1498/0532,F,14,III,,,,,F,E,E,,,,,,,,S,D,,,,X
S1498/0533,F,13,III,,,,,F,D,E,,,,,,,,E,D,,,,X
S1498/0534,F,14,III,,,,,E,E,D,,,,,,,,S,E,,,,X
S1498/0535,F,13,III,,,,,E,D,D,,,,,,,,E,X,,,,E
S1498/0536,F,17,III,,,,,F,S,S,,,,,,,,S,E,,,,X
S1498/0537,F,17,III,,,,,F,S,E,,,,,,,,S,X,,,,S
S1498/0538,F,13,III,,,,,E,D,D,,,,,,,,E,X,,,,E
S1498/0539,F,14,III,,,,,E,E,D,,,,,,,,S,X,,,,E
S1498/0540,F,13,III,,,,,F,D,E,,,,,,,,F,D,,,,X
S1498/0541,F,11,II,,,,,D,D,C,,,,,,,,F,X,,,,D
S1518/0501,M,8,I,,,,,,,,,,,,C,,,C,X,C,,B,
S1518/0502,M,12,II,,,,,,,,,,,,X,,,D,E,D,,C,
S1518/0503,M,9,I,,,,,,,,,,,,C,,,D,X,C,,C,
S1518/0504,M,9,I,,,,,,,,,,,,C,,,D,X,C,,C,
S1522/0501,F,16,III,X,X,,,E,E,E,X,,,X,X,,,F,X,X,,,S
S1522/0502,F,11,II,X,X,,,X,X,X,X,,,X,D,,,E,D,C,,,X
S1522/0503,F,13,III,X,X,,,E,D,D,X,,,X,X,,,S,X,X,,,E
S1522/0504,F,11,II,X,X,,,X,X,X,X,,,X,D,,,F,D,C,,,X
S1522/0505,F,11,II,X,X,,,E,D,D,X,,,X,X,,,S,C,X,,,X
S1522/0506,F,11,II,X,X,,,X,X,X,X,,,X,C,,,E,D,D,,,X
S1522/0507,F,10,II,X,X,,,X,X,X,X,,,X,C,,,E,D,C,,,X
S1522/0508,F,9,I,X,X,,,D,C,B,X,,,X,X,,,E,X,X,,,D
S1522/0509,F,15,III,X,X,,,S,E,E,X,,,X,X,,,S,E,X,,,X
S1522/0510,F,17,III,X,X,,,X,X,X,X,,,X,S,,,F,S,E,,,X
S1522/0511,F,10,II,X,X,,,X,X,X,X,,,X,C,,,E,D,C,,,X
S1522/0512,F,8,I,B,X,,,B,X,X,C,,,C,X,,,F,X,X,,,X
S1522/0513,F,9,I,X,X,,,E,X,X,X,,,C,X,,,E,C,C,,,X
S1522/0514,F,14,III,X,X,,,E,E,D,X,,,X,X,,,F,X,X,,,E
S1522/0515,F,12,II,X,X,,,X,X,X,X,,,X,D,,,F,D,D,,,X
S1522/0516,F,12,II,X,X,,,X,X,X,X,,,X,D,,,F,D,D,,,X
S1522/0517,F,13,III,X,D,,,X,X,D,X,,,X,X,,,S,X,X,,,E
S1522/0518,F,11,II,X,X,,,D,C,C,X,,,X,X,,,E,X,X,,,E
S1522/0519,F,11,II,X,X,,,S,D,D,X,,,X,X,,,F,C,X,,,X
S1522/0520,F,12,II,X,D,,,X,X,X,X,,,D,X,,,S,D,X,,,X
S1522/0521,F,15,III,X,X,,,S,D,D,X,,,X,X,,,F,X,X,,,F
S1522/0522,F,11,II,X,X,,,S,X,X,X,,,C,X,,,S,D,D,,,X
S1522/0523,F,10,II,X,X,,,D,D,C,X,,,X,X,,,E,C,X,,,X
S1522/0524,F,10,II,X,X,,,E,X,X,X,,,C,X,,,E,C,D,,,X
S1522/0525,F,11,II,X,X,,,C,C,C,X,,,X,X,,,E,X,X,,,E
S1522/0526,F,9,I,X,X,,,D,C,C,X,,,X,X,,,S,C,X,,,X
S1522/0527,F,11,II,X,X,,,E,X,X,X,,,C,X,,,E,D,D,,,X
S1522/0528,F,10,II,X,X,,,E,C,D,X,,,X,X,,,S,C,X,,,X
S1522/0529,F,12,II,X,X,,,E,C,D,X,,,X,X,,,S,X,X,,,E
S1522/0530,F,12,II,X,X,,,D,D,D,X,,,X,X,,,F,D,X,,,X
S1522/0531,F,17,III,X,X,,,F,X,X,X,,,F,X,,,F,E,E,,,X
S1522/0532,F,13,III,X,D,,,X,X,D,X,,,X,X,,,S,X,X,,,E
S1522/0533,F,9,I,X,X,,,D,X,X,X,,,C,X,,,E,C,C,,,X
S1522/0534,F,13,III,X,X,,,E,D,D,X,,,X,X,,,F,X,X,,,E
S1522/0535,F,13,III,X,X,,,E,D,E,X,,,X,X,,,S,D,X,,,X
S1522/0536,M,15,III,X,E,,,X,X,X,X,,,X,X,,,S,E,X,,,E
S1522/0537,M,15,III,X,E,,,X,X,E,X,,,X,X,,,F,X,X,,,E
S1522/0538,M,9,I,X,X,,,E,B,B,X,,,X,X,,,S,X,X,,,E
S1522/0539,M,16,III,X,D,,,X,X,S,X,,,X,X,,,F,X,X,,,S
S1522/0540,M,11,II,X,X,,,D,C,D,X,,,X,X,,,S,X,X,,,D
S1522/0541,M,14,III,E,X,,,S,X,X,E,,,D,X,,,S,X,X,,,X
S1522/0542,M,12,II,X,D,,,X,X,D,X,,,X,X,,,F,X,X,,,D
S1522/0543,M,12,II,X,X,,,D,C,D,X,,,X,X,,,E,X,X,,,E
S1522/0544,M,12,II,E,X,,,E,X,X,D,,,C,X,,,S,X,X,,,X
S1522/0545,M,15,III,X,E,,,X,X,E,X,,,X,X,,,F,X,X,,,E
S1522/0546,M,13,III,X,X,,,D,D,D,X,,,X,X,,,E,X,X,,,E
S1522/0547,M,12,II,X,X,,,E,D,E,X,,,X,X,,,E,C,X,,,X
S1522/0548,M,9,I,X,X,,,D,C,B,X,,,X,X,,,E,X,X,,,D
S1522/0549,M,12,II,X,X,,,S,D,C,X,,,X,X,,,E,X,X,,,E
S1522/0550,M,10,II,X,X,,,E,D,C,X,,,X,X,,,S,C,X,,,X
S1522/0551,M,15,III,X,X,,,F,X,X,X,,,E,X,,,S,E,E,,,X
S1522/0552,M,13,III,X,X,,,F,E,D,X,,,X,X,,,F,D,X,,,X
S1522/0553,M,8,I,X,X,,,D,C,C,X,,,X,X,,,E,B,X,,,X
S1522/0554,M,14,III,X,E,,,X,X,X,X,,,E,X,,,F,D,X,,,X
S1522/0555,M,10,II,C,X,,,C,X,X,C,,,D,X,,,E,X,X,,,X
S1522/0556,M,11,II,X,X,,,X,X,X,X,,,X,D,,,E,C,D,,,X
S1522/0557,M,12,II,X,D,,,X,X,D,X,,,X,X,,,E,X,X,,,D
S1522/0558,M,8,I,C,X,,,C,X,X,C,,,B,X,,,E,X,X,,,X
S1522/0559,M,13,III,X,X,,,S,D,D,X,,,X,X,,,E,X,X,,,E
S1522/0560,M,10,II,X,X,,,E,C,D,X,,,X,X,,,S,C,X,,,X
S1522/0561,M,13,III,X,X,,,S,D,E,X,,,X,X,,,E,D,X,,,X
S1522/0562,M,9,I,X,X,,,E,X,X,X,,,C,X,,,S,C,C,,,X
S1522/0563,M,13,III,X,X,,,X,X,X,X,,,X,E,,,E,D,D,,,X
S1522/0564,M,13,III,X,D,,,X,X,D,X,,,X,X,,,S,X,X,,,E
S1522/0565,M,10,II,X,X,,,E,C,C,X,,,X,X,,,S,D,X,,,X
S1522/0566,M,10,II,X,B,,,X,X,D,X,,,X,X,,,S,X,X,,,D
S1522/0567,M,9,I,X,C,,,X,X,X,X,,,C,X,,,E,C,X,,,X
S1522/0568,M,13,III,X,X,,,S,D,D,X,,,X,X,,,E,X,X,,,E
S1522/0569,M,11,II,E,X,,,E,X,X,C,,,C,X,,,E,X,X,,,X
S1522/0570,M,10,II,D,X,,,S,X,X,C,,,C,X,,,E,X,X,,,X
S1522/0571,M,11,II,X,X,,,E,D,C,X,,,X,X,,,F,X,X,,,D
S1522/0572,M,13,III,X,X,,,S,X,X,X,,,E,X,,,S,D,D,,,X
S1522/0573,M,10,II,X,X,,,F,X,X,X,,,C,X,,,S,C,D,,,X
S1522/0574,M,10,II,X,X,,,S,X,X,X,,,D,X,,,S,C,C,,,X
S1522/0575,M,9,I,X,C,,,X,X,B,X,,,X,X,,,S,X,X,,,D
S1522/0576,M,12,II,X,D,,,X,X,X,X,,,D,X,,,F,D,X,,,X
S1522/0577,M,12,II,X,X,,,D,D,D,X,,,X,X,,,E,D,X,,,X
S1522/0578,M,14,III,X,X,,,F,E,E,X,,,X,X,,,S,D,X,,,X
S1522/0579,M,12,II,X,X,,,E,X,X,X,,,D,X,,,S,D,D,,,X
S1522/0580,M,10,II,X,X,,,E,X,X,X,,,D,X,,,S,C,C,,,X
S1522/0581,M,13,III,X,X,,,X,X,X,X,,,X,E,,,F,D,D,,,X
S1523/0501,F,16,III,,,,,,,,,,,,S,,,F,E,E,,X,
S1523/0502,F,12,II,,,,,,,,,,,,E,,,F,X,D,,C,
S1523/0503,F,11,II,,,,,,,,,,,,X,,,F,E,C,,C,
S1523/0504,F,12,II,,,,,,,,,,,,X,,,F,E,D,,C,
S1523/0505,F,13,III,,,,,,,,,,,,D,,,S,E,D,,X,
S1523/0506,M,9,I,,,,,,,,,,,,C,,,D,C,C,,X,
S1523/0507,M,11,II,,,,,,,,,,,,D,,,S,X,D,,C,
S1523/0508,M,11,II,,,,,,,,,,,,D,,,S,X,D,,C,
S1523/0509,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1523/0510,M,13,III,,,,,,,,,,,,D,,,E,E,D,,X,
S1523/0511,M,12,II,,,,,,,,,,,,E,,,E,X,D,,C,
S1523/0512,M,10,II,,,,,,,,,,,,X,,,D,D,C,,C,
S1523/0513,M,12,II,,,,,,,,,,,,E,,,E,X,D,,C,
S1523/0514,M,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
